DATA_SET_ID,FILE_SPECIFICATION_NAME,PRODUCT_ID,VOLUME_ID,PRODUCT_CREATION_TIME,START_TIME,STOP_TIME,EXPOSURE_DURATION,INSTRUMENT_ID,image_filename,download_url,file_type,phase_subdir,filter_id
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009813_11283044254F1E.LBL,9813,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T04:42:54.913,2011-283T04:42:55.120,14.000 <millisecond>,FC2,FC21B0009813_11283044254F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009813_11283044254F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009814_11283044854F1E.IMG,9814,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T04:48:54.225,2011-283T04:48:54.433,14.000 <millisecond>,FC2,FC21B0009814_11283044854F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009814_11283044854F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009814_11283044854F1E.LBL,9814,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T04:48:54.225,2011-283T04:48:54.433,14.000 <millisecond>,FC2,FC21B0009814_11283044854F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009814_11283044854F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009815_11283045454F1E.IMG,9815,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T04:54:54.151,2011-283T04:54:54.358,14.000 <millisecond>,FC2,FC21B0009815_11283045454F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009815_11283045454F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009815_11283045454F1E.LBL,9815,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T04:54:54.151,2011-283T04:54:54.358,14.000 <millisecond>,FC2,FC21B0009815_11283045454F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009815_11283045454F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009816_11283050054F1E.IMG,9816,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:00:54.147,2011-283T05:00:54.354,14.000 <millisecond>,FC2,FC21B0009816_11283050054F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009816_11283050054F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009816_11283050054F1E.LBL,9816,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:00:54.147,2011-283T05:00:54.354,14.000 <millisecond>,FC2,FC21B0009816_11283050054F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009816_11283050054F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009817_11283050654F1E.IMG,9817,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:06:54.147,2011-283T05:06:54.354,14.000 <millisecond>,FC2,FC21B0009817_11283050654F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009817_11283050654F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009817_11283050654F1E.LBL,9817,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:06:54.147,2011-283T05:06:54.354,14.000 <millisecond>,FC2,FC21B0009817_11283050654F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009817_11283050654F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009818_11283051254F1E.IMG,9818,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:12:54.690,2011-283T05:12:54.897,14.000 <millisecond>,FC2,FC21B0009818_11283051254F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009818_11283051254F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009818_11283051254F1E.LBL,9818,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:12:54.690,2011-283T05:12:54.897,14.000 <millisecond>,FC2,FC21B0009818_11283051254F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009818_11283051254F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009819_11283051854F1E.IMG,9819,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:18:54.206,2011-283T05:18:54.413,11.000 <millisecond>,FC2,FC21B0009819_11283051854F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009819_11283051854F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009819_11283051854F1E.LBL,9819,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:18:54.206,2011-283T05:18:54.413,11.000 <millisecond>,FC2,FC21B0009819_11283051854F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009819_11283051854F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009820_11283052455F1E.IMG,9820,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:24:55.120,2011-283T05:24:55.323,11.000 <millisecond>,FC2,FC21B0009820_11283052455F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009820_11283052455F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009820_11283052455F1E.LBL,9820,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:24:55.120,2011-283T05:24:55.323,11.000 <millisecond>,FC2,FC21B0009820_11283052455F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009820_11283052455F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009821_11283053054F1E.IMG,9821,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:30:54.163,2011-283T05:30:54.366,11.000 <millisecond>,FC2,FC21B0009821_11283053054F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009821_11283053054F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009821_11283053054F1E.LBL,9821,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:30:54.163,2011-283T05:30:54.366,11.000 <millisecond>,FC2,FC21B0009821_11283053054F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009821_11283053054F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009822_11283053654F1E.IMG,9822,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:36:54.143,2011-283T05:36:54.347,11.000 <millisecond>,FC2,FC21B0009822_11283053654F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009822_11283053654F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009822_11283053654F1E.LBL,9822,DWNVFC2_1B,2013-10-30T15:06:12.000,2011-283T05:36:54.143,2011-283T05:36:54.347,11.000 <millisecond>,FC2,FC21B0009822_11283053654F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009822_11283053654F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009823_11283054254F1E.IMG,9823,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:42:54.147,2011-283T05:42:54.350,11.000 <millisecond>,FC2,FC21B0009823_11283054254F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009823_11283054254F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009823_11283054254F1E.LBL,9823,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:42:54.147,2011-283T05:42:54.350,11.000 <millisecond>,FC2,FC21B0009823_11283054254F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009823_11283054254F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009824_11283054854F1E.IMG,9824,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:48:54.163,2011-283T05:48:54.366,11.000 <millisecond>,FC2,FC21B0009824_11283054854F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009824_11283054854F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009824_11283054854F1E.LBL,9824,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:48:54.163,2011-283T05:48:54.366,11.000 <millisecond>,FC2,FC21B0009824_11283054854F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009824_11283054854F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009825_11283055454F1E.IMG,9825,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:54:54.155,2011-283T05:54:54.358,11.000 <millisecond>,FC2,FC21B0009825_11283055454F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009825_11283055454F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009825_11283055454F1E.LBL,9825,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T05:54:54.155,2011-283T05:54:54.358,11.000 <millisecond>,FC2,FC21B0009825_11283055454F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009825_11283055454F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009826_11283060054F1E.IMG,9826,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:00:54.143,2011-283T06:00:54.350,11.000 <millisecond>,FC2,FC21B0009826_11283060054F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009826_11283060054F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009826_11283060054F1E.LBL,9826,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:00:54.143,2011-283T06:00:54.350,11.000 <millisecond>,FC2,FC21B0009826_11283060054F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009826_11283060054F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009827_11283060654F1E.IMG,9827,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:06:54.167,2011-283T06:06:54.370,9.000 <millisecond>,FC2,FC21B0009827_11283060654F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009827_11283060654F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009827_11283060654F1E.LBL,9827,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:06:54.167,2011-283T06:06:54.370,9.000 <millisecond>,FC2,FC21B0009827_11283060654F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009827_11283060654F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009828_11283061054F1E.IMG,9828,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:10:54.155,2011-283T06:10:54.358,9.000 <millisecond>,FC2,FC21B0009828_11283061054F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009828_11283061054F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009828_11283061054F1E.LBL,9828,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:10:54.155,2011-283T06:10:54.358,9.000 <millisecond>,FC2,FC21B0009828_11283061054F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009828_11283061054F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009829_11283061454F1E.IMG,9829,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:14:54.315,2011-283T06:14:54.518,9.000 <millisecond>,FC2,FC21B0009829_11283061454F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009829_11283061454F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009829_11283061454F1E.LBL,9829,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:14:54.315,2011-283T06:14:54.518,9.000 <millisecond>,FC2,FC21B0009829_11283061454F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009829_11283061454F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009830_11283061854F1E.IMG,9830,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:18:54.151,2011-283T06:18:54.354,9.000 <millisecond>,FC2,FC21B0009830_11283061854F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009830_11283061854F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009830_11283061854F1E.LBL,9830,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:18:54.151,2011-283T06:18:54.354,9.000 <millisecond>,FC2,FC21B0009830_11283061854F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009830_11283061854F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009831_11283062255F1E.IMG,9831,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:22:55.448,2011-283T06:22:55.651,9.000 <millisecond>,FC2,FC21B0009831_11283062255F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009831_11283062255F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009831_11283062255F1E.LBL,9831,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:22:55.448,2011-283T06:22:55.651,9.000 <millisecond>,FC2,FC21B0009831_11283062255F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009831_11283062255F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009832_11283062654F1E.IMG,9832,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:26:54.964,2011-283T06:26:55.167,9.000 <millisecond>,FC2,FC21B0009832_11283062654F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009832_11283062654F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009832_11283062654F1E.LBL,9832,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:26:54.964,2011-283T06:26:55.167,9.000 <millisecond>,FC2,FC21B0009832_11283062654F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009832_11283062654F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009833_11283063054F1E.IMG,9833,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:30:54.960,2011-283T06:30:55.163,9.000 <millisecond>,FC2,FC21B0009833_11283063054F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009833_11283063054F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009833_11283063054F1E.LBL,9833,DWNVFC2_1B,2013-10-30T15:06:13.000,2011-283T06:30:54.960,2011-283T06:30:55.163,9.000 <millisecond>,FC2,FC21B0009833_11283063054F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009833_11283063054F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009834_11283063454F1E.IMG,9834,DWNVFC2_1B,2013-10-30T15:06:14.000,2011-283T06:34:54.960,2011-283T06:34:55.159,9.000 <millisecond>,FC2,FC21B0009834_11283063454F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009834_11283063454F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009834_11283063454F1E.LBL,9834,DWNVFC2_1B,2013-10-30T15:06:14.000,2011-283T06:34:54.960,2011-283T06:34:55.159,9.000 <millisecond>,FC2,FC21B0009834_11283063454F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009834_11283063454F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009835_11283063854F1E.IMG,9835,DWNVFC2_1B,2013-10-30T15:06:14.000,2011-283T06:38:54.956,2011-283T06:38:55.159,9.000 <millisecond>,FC2,FC21B0009835_11283063854F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009835_11283063854F1E.IMG,IMG,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009835_11283063854F1E.LBL,9835,DWNVFC2_1B,2013-10-30T15:06:14.000,2011-283T06:38:54.956,2011-283T06:38:55.159,9.000 <millisecond>,FC2,FC21B0009835_11283063854F1E.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009835_11283063854F1E.LBL,LBL,hamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009836_11283064254F1E.IMG,9836,DWNVFC2_1B,2013-10-30T15:06:14.000,2011-283T06:42:54.960,2011-283T06:42:55.163,9.000 <millisecond>,FC2,FC21B0009836_11283064254F1E.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011272_HAMO/2011279_CYCLE2/2011283_C2_ORBIT09/FC21B0009836_11283064254F1E.IMG,IMG,hamo,F1
